C,OPDP.WORLD,NETWORK_OUTAGE,AEMO,PUBLIC,2019/04/29,13:30:06,0000000307290523,NETWORK,0000000307290523
I,NETWORK,OUTAGEDETAIL,3,OUTAGEID,SUBSTATIONID,EQUIPMENTTYPE,EQUIPMENTID,STARTTIME,ENDTIME,SUBMITTEDDATE,OUTAGESTATUSCODE,RESUBMITREASON,RESUBMITOUTAGEID,RECALLTIMEDAY,RECALLTIMENIGHT,LASTCHANGED,REASON,ISSECONDARY,ACTUAL_STARTTIME,ACTUAL_ENDTIME,COMPANYREFCODE
D,NETWORK,OUTAGEDETAIL,3,821993,VINEYARD,TRANS,1H,"2019/04/23 07:00:00","2019/04/23 09:00:00","2019/04/09 14:12:22",WDRAWN,,,30,-1,"2019/04/15 08:15:07","Secondary equipt maintenance",1,,,TG_530586
D,NETWORK,OUTAGEDETAIL,3,821994,VINEYARD,TRANS,2H,"2019/04/23 07:00:00","2019/04/23 09:00:00","2019/04/09 14:12:23",WDRAWN,,,30,-1,"2019/04/15 08:15:22","Secondary equipt maintenance",1,,,TG_530587
D,NETWORK,OUTAGEDETAIL,3,821995,VINEYARD,TRANS,2H,"2019/04/26 12:00:00","2019/04/26 15:00:00","2019/04/09 14:12:24",WDRAWN,,,30,-1,"2019/04/15 09:07:46","Secondary equipt maintenance",1,,,TG_530590
D,NETWORK,OUTAGEDETAIL,3,821996,VINEYARD,TRANS,1H,"2019/04/26 12:00:00","2019/04/26 15:00:00","2019/04/09 14:12:26",WDRAWN,,,30,-1,"2019/04/15 09:07:37","Secondary equipt maintenance",1,,,TG_530591
D,NETWORK,OUTAGEDETAIL,3,821997,T152_G_S,BUS,3,"2019/04/30 07:30:00","2019/04/30 16:00:00","2019/04/09 14:13:08",WDRAWN,,,30,0,"2019/04/24 14:43:11","Secondary equipt maintenance",1,,,Q19I/1029
D,NETWORK,OUTAGEDETAIL,3,821999,H2_SPINE,CB,FDR_72992,"2019/05/13 07:00:00","2019/05/14 16:00:00","2019/04/09 14:39:42",WDRAWN,"Information Update",822040,60,0,"2019/04/10 08:45:53","HV equipt maintenance",0,,,T19-RSV-00654
D,NETWORK,OUTAGEDETAIL,3,822000,H3_BELMT,CB,TFMR_4472,"2019/05/07 07:30:00","2019/05/07 16:00:00","2019/04/09 14:52:18",MTLTP,,,45,0,"2019/04/23 16:02:39","HV equipt maintenance",0,,,T19-RSV-00657
D,NETWORK,OUTAGEDETAIL,3,822000,H3_BELMT,TRANS,7_SSBBS,"2019/05/07 07:30:00","2019/05/07 16:00:00","2019/04/09 14:52:18",MTLTP,,,45,0,"2019/04/23 16:02:39","HV equipt maintenance",0,,,T19-RSV-00657
D,NETWORK,OUTAGEDETAIL,3,822001,H3_BELMT,CB,TFMR_4482,"2019/05/09 07:30:00","2019/05/09 16:00:00","2019/04/09 14:55:26",MTLTP,,,45,0,"2019/04/29 13:14:25","HV equipt maintenance",0,,,T19-RSV-00659
D,NETWORK,OUTAGEDETAIL,3,822001,H3_BELMT,TRANS,8_SSBBS,"2019/05/09 07:30:00","2019/05/09 16:00:00","2019/04/09 14:55:26",MTLTP,,,45,0,"2019/04/29 13:14:25","HV equipt maintenance",0,,,T19-RSV-00659
D,NETWORK,OUTAGEDETAIL,3,822007,MT_PIPER,BUS,5MN,"2019/05/01 08:00:00","2019/05/01 17:00:00","2019/04/09 15:33:13",MTLTP,,,180,-1,"2019/04/18 16:15:16","HV equipt commissioning",0,,,TG_527741
D,NETWORK,OUTAGEDETAIL,3,822008,MT_PIPER,BUS,5MN,"2019/05/02 08:00:00","2019/05/02 17:00:00","2019/04/09 15:33:14",MTLTP,,,180,-1,"2019/04/18 16:16:19","HV equipt commissioning",0,,,TG_527742
D,NETWORK,OUTAGEDETAIL,3,822011,MT_PIPER,BUS,5MN,"2019/05/03 08:00:00","2019/05/03 17:00:00","2019/04/09 15:34:18",MTLTP,,,180,-1,"2019/04/18 16:17:52","HV equipt commissioning",0,,,TG_527743
D,NETWORK,OUTAGEDETAIL,3,822012,MT_PIPER,CB,702,"2019/05/06 07:00:00","2019/05/10 17:00:00","2019/04/09 15:34:19",WDRAWN,"Information Update",822234,180,-1,"2019/04/12 11:59:16","HV equipt commissioning",0,,,TG_527869
D,NETWORK,OUTAGEDETAIL,3,822016,BLANCH,CB,CB6137,"2019/04/05 09:15:00","2019/04/30 17:00:00","2019/04/09 16:50:31",PTP,,,-1,-1,"2019/04/09 16:52:44","HV equipt commissioning",0,"2019/04/05 10:19:00",,"TF1 Blanche"
D,NETWORK,OUTAGEDETAIL,3,822016,BLANCH,TRANS,1,"2019/04/05 09:15:00","2019/04/30 17:00:00","2019/04/09 16:50:31",PTP,,,-1,-1,"2019/04/09 16:52:44","HV equipt commissioning",0,"2019/04/05 10:19:00",,"TF1 Blanche"
D,NETWORK,OUTAGEDETAIL,3,822017,PALMSTN,LINE,PO_PM6,"2019/04/26 07:00:00","2019/04/28 20:00:00","2019/04/09 17:08:41",WDRAWN,,,240,0,"2019/04/25 14:58:26","HV equipt maintenance",0,,,9001208-OUT1
D,NETWORK,OUTAGEDETAIL,3,822017,PALMSTN,LINE,PO_PM1,"2019/04/26 07:00:00","2019/04/28 20:00:00","2019/04/09 17:08:41",WDRAWN,,,240,0,"2019/04/25 14:58:26","HV equipt maintenance",0,,,9001208-OUT1
D,NETWORK,OUTAGEDETAIL,3,822017,PALMSTN,LINE,PO_PM5,"2019/04/26 07:00:00","2019/04/28 20:00:00","2019/04/09 17:08:41",WDRAWN,,,240,0,"2019/04/25 14:58:26","HV equipt maintenance",0,,,9001208-OUT1
D,NETWORK,OUTAGEDETAIL,3,822017,POATINA,LINE,PO_PM6,"2019/04/26 07:00:00","2019/04/28 20:00:00","2019/04/09 17:08:41",WDRAWN,,,240,0,"2019/04/25 14:58:26","HV equipt maintenance",0,,,9001208-OUT1
D,NETWORK,OUTAGEDETAIL,3,822017,POATINA,LINE,PO_PM5,"2019/04/26 07:00:00","2019/04/28 20:00:00","2019/04/09 17:08:41",WDRAWN,,,240,0,"2019/04/25 14:58:26","HV equipt maintenance",0,,,9001208-OUT1
D,NETWORK,OUTAGEDETAIL,3,822017,POATINA,LINE,PO_PM1,"2019/04/26 07:00:00","2019/04/28 20:00:00","2019/04/09 17:08:41",WDRAWN,,,240,0,"2019/04/25 14:58:26","HV equipt maintenance",0,,,9001208-OUT1
D,NETWORK,OUTAGEDETAIL,3,822030,ATS,CB,B4TR_3B_220,"2019/04/23 07:30:00","2019/04/23 09:30:00","2019/04/10 07:50:26",COMPLETE,,,30,0,"2019/04/23 09:42:16","HV equipt maintenance",0,"2019/04/23 07:36:00","2019/04/23 08:34:00",1000025341
D,NETWORK,OUTAGEDETAIL,3,822031,ORANGE_N,LINE,947,"2019/04/23 07:30:00","2019/04/23 16:30:00","2019/04/10 07:52:23",COMPLETE,,,120,-1,"2019/04/23 15:57:50","HV equipt maintenance",0,,,TG_527710
D,NETWORK,OUTAGEDETAIL,3,822031,WELLNGTN,LINE,947,"2019/04/23 07:30:00","2019/04/23 16:30:00","2019/04/10 07:52:23",COMPLETE,,,120,-1,"2019/04/23 15:57:50","HV equipt maintenance",0,,,TG_527710
D,NETWORK,OUTAGEDETAIL,3,822032,ORANGE_N,LINE,947,"2019/04/24 07:30:00","2019/04/24 17:00:00","2019/04/10 07:52:25",COMPLETE,,,120,-1,"2019/04/24 15:39:05","HV equipt maintenance",0,,,TG_527702
D,NETWORK,OUTAGEDETAIL,3,822032,WELLNGTN,LINE,947,"2019/04/24 07:30:00","2019/04/24 17:00:00","2019/04/10 07:52:25",COMPLETE,,,120,-1,"2019/04/24 15:39:05","HV equipt maintenance",0,,,TG_527702
D,NETWORK,OUTAGEDETAIL,3,822033,ORANGE_N,LINE,947,"2019/04/26 07:30:00","2019/04/26 17:00:00","2019/04/10 07:52:26",WDRAWN,"Information Update",822734,120,-1,"2019/04/26 14:10:40","HV equipt maintenance",0,,,TG_527703
D,NETWORK,OUTAGEDETAIL,3,822033,WELLNGTN,LINE,947,"2019/04/26 07:30:00","2019/04/26 17:00:00","2019/04/10 07:52:26",WDRAWN,"Information Update",822734,120,-1,"2019/04/26 14:10:40","HV equipt maintenance",0,,,TG_527703
D,NETWORK,OUTAGEDETAIL,3,822034,KGTS,LINE,KGTS_WETS_220,"2019/07/04 06:00:00","2019/07/04 15:00:00","2019/04/10 07:52:55",WDRAWN,,,120,0,"2019/04/10 13:47:03","HV equipt maintenance",0,,,1000020830
D,NETWORK,OUTAGEDETAIL,3,822034,WETS,LINE,KGTS_WETS_220,"2019/07/04 06:00:00","2019/07/04 15:00:00","2019/04/10 07:52:55",WDRAWN,,,120,0,"2019/04/10 13:47:03","HV equipt maintenance",0,,,1000020830
D,NETWORK,OUTAGEDETAIL,3,822035,KGTS,LINE,KGTS_WETS_220,"2019/07/05 06:00:00","2019/07/05 15:00:00","2019/04/10 07:52:55",SUBMIT,,,120,0,"2019/04/10 07:52:55","HV equipt maintenance",0,,,1000020830
D,NETWORK,OUTAGEDETAIL,3,822035,WETS,LINE,KGTS_WETS_220,"2019/07/05 06:00:00","2019/07/05 15:00:00","2019/04/10 07:52:55",SUBMIT,,,120,0,"2019/04/10 07:52:55","HV equipt maintenance",0,,,1000020830
D,NETWORK,OUTAGEDETAIL,3,822036,KGTS,LINE,KGTS_WETS_220,"2019/07/07 06:00:00","2019/07/07 15:00:00","2019/04/10 07:53:36",SUBMIT,,,120,0,"2019/04/10 07:53:36","HV equipt maintenance",0,,,1000020831
D,NETWORK,OUTAGEDETAIL,3,822036,WETS,LINE,KGTS_WETS_220,"2019/07/07 06:00:00","2019/07/07 15:00:00","2019/04/10 07:53:36",SUBMIT,,,120,0,"2019/04/10 07:53:36","HV equipt maintenance",0,,,1000020831
D,NETWORK,OUTAGEDETAIL,3,822037,KGTS,LINE,KGTS_WETS_220,"2019/07/08 06:00:00","2019/07/08 15:00:00","2019/04/10 07:53:36",SUBMIT,,,120,0,"2019/04/10 07:53:36","HV equipt maintenance",0,,,1000020831
D,NETWORK,OUTAGEDETAIL,3,822037,WETS,LINE,KGTS_WETS_220,"2019/07/08 06:00:00","2019/07/08 15:00:00","2019/04/10 07:53:36",SUBMIT,,,120,0,"2019/04/10 07:53:36","HV equipt maintenance",0,,,1000020831
D,NETWORK,OUTAGEDETAIL,3,822038,KGTS,LINE,KGTS_WETS_220,"2019/08/04 06:00:00","2019/08/04 15:00:00","2019/04/10 07:58:01",SUBMIT,,,120,0,"2019/04/10 07:58:01","HV equipt maintenance",0,,,1000024442
D,NETWORK,OUTAGEDETAIL,3,822038,WETS,LINE,KGTS_WETS_220,"2019/08/04 06:00:00","2019/08/04 15:00:00","2019/04/10 07:58:01",SUBMIT,,,120,0,"2019/04/10 07:58:01","HV equipt maintenance",0,,,1000024442
D,NETWORK,OUTAGEDETAIL,3,822040,H2_SPINE,CB,FDR_72992,"2019/05/14 07:00:00","2019/05/14 16:01:00","2019/04/10 08:45:53",SUBMIT,,,60,0,"2019/04/26 16:41:48","HV equipt maintenance",0,,,T19-RSV-00654
D,NETWORK,OUTAGEDETAIL,3,822041,BFIELD_W,LINE,41,"2019/09/24 07:00:00","2019/09/27 17:00:00","2019/04/10 09:13:08",WDRAWN,"Information Update",822183,240,240,"2019/04/11 15:57:27","HV equipt commissioning",0,,,TG_503867
D,NETWORK,OUTAGEDETAIL,3,822041,SYD_STH,LINE,41,"2019/09/24 07:00:00","2019/09/27 17:00:00","2019/04/10 09:13:08",WDRAWN,"Information Update",822183,240,240,"2019/04/11 15:57:27","HV equipt commissioning",0,,,TG_503867
D,NETWORK,OUTAGEDETAIL,3,822042,MURRAY,LINE,65,"2019/04/26 08:00:00","2019/04/26 17:00:00","2019/04/10 09:27:50",WDRAWN,"Information Update",822705,120,-1,"2019/04/26 07:26:54","HV equipt commissioning",0,,,TG_530731
D,NETWORK,OUTAGEDETAIL,3,822042,TUMUT1_2,LINE,65,"2019/04/26 08:00:00","2019/04/26 17:00:00","2019/04/10 09:27:50",WDRAWN,"Information Update",822705,120,-1,"2019/04/26 07:26:54","HV equipt commissioning",0,,,TG_530731
D,NETWORK,OUTAGEDETAIL,3,822043,MURRAY,LINE,65,"2019/04/27 08:00:00","2019/04/27 17:00:00","2019/04/10 09:27:51",WDRAWN,"Information Update",822758,120,-1,"2019/04/27 07:21:02","HV equipt commissioning",0,,,TG_530732
D,NETWORK,OUTAGEDETAIL,3,822043,TUMUT1_2,LINE,65,"2019/04/27 08:00:00","2019/04/27 17:00:00","2019/04/10 09:27:51",WDRAWN,"Information Update",822758,120,-1,"2019/04/27 07:21:02","HV equipt commissioning",0,,,TG_530732
D,NETWORK,OUTAGEDETAIL,3,822044,MURRAY,LINE,65,"2019/04/28 08:00:00","2019/04/28 17:00:00","2019/04/10 09:27:52",WDRAWN,"Information Update",822762,120,-1,"2019/04/28 06:45:22","HV equipt commissioning",0,,,TG_530733
D,NETWORK,OUTAGEDETAIL,3,822044,TUMUT1_2,LINE,65,"2019/04/28 08:00:00","2019/04/28 17:00:00","2019/04/10 09:27:52",WDRAWN,"Information Update",822762,120,-1,"2019/04/28 06:45:22","HV equipt commissioning",0,,,TG_530733
D,NETWORK,OUTAGEDETAIL,3,822045,MURRAY,LINE,65,"2019/04/29 08:00:00","2019/04/29 17:00:00","2019/04/10 09:27:53",WDRAWN,"Information Update",822768,120,-1,"2019/04/29 05:52:53","HV equipt commissioning",0,,,TG_530734
D,NETWORK,OUTAGEDETAIL,3,822045,TUMUT1_2,LINE,65,"2019/04/29 08:00:00","2019/04/29 17:00:00","2019/04/10 09:27:53",WDRAWN,"Information Update",822768,120,-1,"2019/04/29 05:52:53","HV equipt commissioning",0,,,TG_530734
D,NETWORK,OUTAGEDETAIL,3,822046,MURRAY,LINE,65,"2019/04/30 08:00:00","2019/04/30 17:00:00","2019/04/10 09:27:55",STLTP,,,120,-1,"2019/04/29 11:47:01","HV equipt commissioning",0,,,TG_530735
D,NETWORK,OUTAGEDETAIL,3,822046,TUMUT1_2,LINE,65,"2019/04/30 08:00:00","2019/04/30 17:00:00","2019/04/10 09:27:55",STLTP,,,120,-1,"2019/04/29 11:47:01","HV equipt commissioning",0,,,TG_530735
D,NETWORK,OUTAGEDETAIL,3,822047,MURRAY,LINE,65,"2019/05/01 08:00:00","2019/05/01 17:00:00","2019/04/10 09:27:56",MTLTP,,,120,-1,"2019/04/15 15:59:59","HV equipt commissioning",0,,,TG_530736
D,NETWORK,OUTAGEDETAIL,3,822047,TUMUT1_2,LINE,65,"2019/05/01 08:00:00","2019/05/01 17:00:00","2019/04/10 09:27:56",MTLTP,,,120,-1,"2019/04/15 15:59:59","HV equipt commissioning",0,,,TG_530736
D,NETWORK,OUTAGEDETAIL,3,822048,MURRAY,LINE,65,"2019/05/02 08:00:00","2019/05/02 17:00:00","2019/04/10 09:27:57",MTLTP,,,120,-1,"2019/04/18 14:51:29","HV equipt commissioning",0,,,TG_530737
D,NETWORK,OUTAGEDETAIL,3,822048,TUMUT1_2,LINE,65,"2019/05/02 08:00:00","2019/05/02 17:00:00","2019/04/10 09:27:57",MTLTP,,,120,-1,"2019/04/18 14:51:29","HV equipt commissioning",0,,,TG_530737
D,NETWORK,OUTAGEDETAIL,3,822049,SSGBS,LINE,110KV_726,"2019/05/01 08:00:00","2019/05/01 15:00:00","2019/04/10 09:34:14",STLTP,,,120,120,"2019/04/24 14:52:30","HV equipt maintenance",0,,,T19-RSV-00678
D,NETWORK,OUTAGEDETAIL,3,822049,SST29,LINE,110KV_726,"2019/05/01 08:00:00","2019/05/01 15:00:00","2019/04/10 09:34:14",STLTP,,,120,120,"2019/04/24 14:52:30","HV equipt maintenance",0,,,T19-RSV-00678
D,NETWORK,OUTAGEDETAIL,3,822050,WMTS,BUS,3MN2,"2019/05/04 06:30:00","2019/05/04 17:00:00","2019/04/10 09:42:07",MTLTP,,,120,-1,"2019/04/12 13:09:36","HV equipt maintenance",0,,,1000025265
D,NETWORK,OUTAGEDETAIL,3,822053,H2_SPINE,CB,FDR_7212,"2019/05/09 06:30:00","2019/05/09 09:00:00","2019/04/10 09:51:03",MTLTP,,,60,0,"2019/04/29 13:12:57","HV equipt maintenance",0,,,T19-RSV-00150
D,NETWORK,OUTAGEDETAIL,3,822053,H2_SPINE,LINE,110KV_721,"2019/05/09 06:30:00","2019/05/09 09:00:00","2019/04/10 09:51:03",MTLTP,,,60,0,"2019/04/29 13:12:57","HV equipt maintenance",0,,,T19-RSV-00150
D,NETWORK,OUTAGEDETAIL,3,822053,T30_ASHW,LINE,110KV_721,"2019/05/09 06:30:00","2019/05/09 09:00:00","2019/04/10 09:51:03",MTLTP,,,60,0,"2019/04/29 13:12:57","HV equipt maintenance",0,,,T19-RSV-00150
D,NETWORK,OUTAGEDETAIL,3,822054,H2_SPINE,CB,FDR_7222,"2019/05/10 06:30:00","2019/05/10 09:00:00","2019/04/10 09:56:18",SUBMIT,,,60,0,"2019/04/26 12:27:20","HV equipt maintenance",0,,,T19-RSV-00151
D,NETWORK,OUTAGEDETAIL,3,822054,H2_SPINE,LINE,110KV_722,"2019/05/10 06:30:00","2019/05/10 09:00:00","2019/04/10 09:56:18",SUBMIT,,,60,0,"2019/04/26 12:27:20","HV equipt maintenance",0,,,T19-RSV-00151
D,NETWORK,OUTAGEDETAIL,3,822054,T30_ASHW,LINE,110KV_722,"2019/05/10 06:30:00","2019/05/10 09:00:00","2019/04/10 09:56:18",SUBMIT,,,60,0,"2019/04/26 12:27:20","HV equipt maintenance",0,,,T19-RSV-00151
D,NETWORK,OUTAGEDETAIL,3,822055,H2_SPINE,CB,48112,"2019/05/10 11:00:00","2019/05/10 15:00:00","2019/04/10 10:01:33",SUBMIT,,,60,0,"2019/04/26 16:07:10","HV equipt maintenance",0,,,T19-RSV-00157
D,NETWORK,OUTAGEDETAIL,3,822057,BNGALORA,LINE,DC1,"2019/05/14 07:00:00","2019/05/14 16:00:00","2019/04/10 10:10:00",SUBMIT,,,150,-1,"2019/04/10 10:10:00","HV equipt maintenance",0,,,
D,NETWORK,OUTAGEDETAIL,3,822057,MULLUMB,LINE,DC1,"2019/05/14 07:00:00","2019/05/14 16:00:00","2019/04/10 10:10:00",SUBMIT,,,150,-1,"2019/04/10 10:10:00","HV equipt maintenance",0,,,
D,NETWORK,OUTAGEDETAIL,3,822058,BNGALORA,LINE,DC2,"2019/05/14 07:00:00","2019/05/14 16:00:00","2019/04/10 10:11:48",SUBMIT,,,150,-1,"2019/04/10 10:11:48","HV equipt maintenance",0,,,
D,NETWORK,OUTAGEDETAIL,3,822058,MULLUMB,LINE,DC2,"2019/05/14 07:00:00","2019/05/14 16:00:00","2019/04/10 10:11:48",SUBMIT,,,150,-1,"2019/04/10 10:11:48","HV equipt maintenance",0,,,
D,NETWORK,OUTAGEDETAIL,3,822059,BNGALORA,LINE,DC3,"2019/05/14 07:00:00","2019/05/14 16:00:00","2019/04/10 10:13:11",SUBMIT,,,150,-1,"2019/04/10 10:13:11","HV equipt maintenance",0,,,
D,NETWORK,OUTAGEDETAIL,3,822059,MULLUMB,LINE,DC3,"2019/05/14 07:00:00","2019/05/14 16:00:00","2019/04/10 10:13:11",SUBMIT,,,150,-1,"2019/04/10 10:13:11","HV equipt maintenance",0,,,
D,NETWORK,OUTAGEDETAIL,3,822060,BNGALORA,LINE,DC1,"2019/05/15 07:00:00","2019/05/15 16:00:00","2019/04/10 10:14:34",SUBMIT,,,150,-1,"2019/04/10 10:14:34","HV equipt maintenance",0,,,
D,NETWORK,OUTAGEDETAIL,3,822060,MULLUMB,LINE,DC1,"2019/05/15 07:00:00","2019/05/15 16:00:00","2019/04/10 10:14:34",SUBMIT,,,150,-1,"2019/04/10 10:14:34","HV equipt maintenance",0,,,
D,NETWORK,OUTAGEDETAIL,3,822061,BNGALORA,LINE,DC2,"2019/05/15 07:00:00","2019/05/15 16:00:00","2019/04/10 10:15:54",SUBMIT,,,150,-1,"2019/04/10 10:15:54","HV equipt maintenance",0,,,
D,NETWORK,OUTAGEDETAIL,3,822061,MULLUMB,LINE,DC2,"2019/05/15 07:00:00","2019/05/15 16:00:00","2019/04/10 10:15:54",SUBMIT,,,150,-1,"2019/04/10 10:15:54","HV equipt maintenance",0,,,
D,NETWORK,OUTAGEDETAIL,3,822062,BNGALORA,LINE,DC3,"2019/05/15 07:00:00","2019/05/15 16:00:00","2019/04/10 10:17:20",SUBMIT,,,150,-1,"2019/04/10 10:17:20","HV equipt maintenance",0,,,
D,NETWORK,OUTAGEDETAIL,3,822062,MULLUMB,LINE,DC3,"2019/05/15 07:00:00","2019/05/15 16:00:00","2019/04/10 10:17:20",SUBMIT,,,150,-1,"2019/04/10 10:17:20","HV equipt maintenance",0,,,
D,NETWORK,OUTAGEDETAIL,3,822063,BNGALORA,LINE,DC1,"2019/05/16 07:00:00","2019/05/16 16:00:00","2019/04/10 10:18:49",SUBMIT,,,-1,-1,"2019/04/10 10:18:49","HV equipt maintenance",0,,,
D,NETWORK,OUTAGEDETAIL,3,822063,MULLUMB,LINE,DC1,"2019/05/16 07:00:00","2019/05/16 16:00:00","2019/04/10 10:18:49",SUBMIT,,,-1,-1,"2019/04/10 10:18:49","HV equipt maintenance",0,,,
D,NETWORK,OUTAGEDETAIL,3,822064,BNGALORA,LINE,DC2,"2019/05/16 07:00:00","2019/05/16 16:00:00","2019/04/10 10:20:27",SUBMIT,,,150,-1,"2019/04/10 10:20:27","HV equipt maintenance",0,,,
D,NETWORK,OUTAGEDETAIL,3,822064,MULLUMB,LINE,DC2,"2019/05/16 07:00:00","2019/05/16 16:00:00","2019/04/10 10:20:27",SUBMIT,,,150,-1,"2019/04/10 10:20:27","HV equipt maintenance",0,,,
D,NETWORK,OUTAGEDETAIL,3,822065,PALMSTN,LINE,PO_PM5,"2019/04/29 09:30:00","2019/05/17 17:00:00","2019/04/10 10:21:28",WDRAWN,"Information Update",822069,2880,2880,"2019/04/10 10:41:30","HV equipt commissioning",0,,,9000362-OUT1
D,NETWORK,OUTAGEDETAIL,3,822065,POATINA,LINE,PO_PM5,"2019/04/29 09:30:00","2019/05/17 17:00:00","2019/04/10 10:21:28",WDRAWN,"Information Update",822069,2880,2880,"2019/04/10 10:41:30","HV equipt commissioning",0,,,9000362-OUT1
D,NETWORK,OUTAGEDETAIL,3,822066,BNGALORA,LINE,DC3,"2019/05/16 07:00:00","2019/05/16 16:00:00","2019/04/10 10:21:50",SUBMIT,,,150,-1,"2019/04/10 10:21:50","HV equipt maintenance",0,,,
D,NETWORK,OUTAGEDETAIL,3,822066,MULLUMB,LINE,DC3,"2019/05/16 07:00:00","2019/05/16 16:00:00","2019/04/10 10:21:50",SUBMIT,,,150,-1,"2019/04/10 10:21:50","HV equipt maintenance",0,,,
D,NETWORK,OUTAGEDETAIL,3,822068,PALMSTN,LINE,PO_PM4,"2019/04/29 07:00:00","2019/04/29 09:00:00","2019/04/10 10:40:25",WDRAWN,"Information Update",822401,60,0,"2019/04/16 17:14:33","HV equipt commissioning",0,,,9001312-OUT1
D,NETWORK,OUTAGEDETAIL,3,822068,POATINA,LINE,PO_PM4,"2019/04/29 07:00:00","2019/04/29 09:00:00","2019/04/10 10:40:25",WDRAWN,"Information Update",822401,60,0,"2019/04/16 17:14:33","HV equipt commissioning",0,,,9001312-OUT1
D,NETWORK,OUTAGEDETAIL,3,822069,PALMSTN,LINE,PO_PM5,"2019/04/29 09:00:00","2019/05/17 17:00:00","2019/04/10 10:41:30",WDRAWN,"Information Update",822402,2880,2880,"2019/04/16 17:15:38","HV equipt commissioning",0,,,9000362-OUT1
D,NETWORK,OUTAGEDETAIL,3,822069,POATINA,LINE,PO_PM5,"2019/04/29 09:00:00","2019/05/17 17:00:00","2019/04/10 10:41:30",WDRAWN,"Information Update",822402,2880,2880,"2019/04/16 17:15:38","HV equipt commissioning",0,,,9000362-OUT1
D,NETWORK,OUTAGEDETAIL,3,822070,PALMSTN,BUS,7MNA,"2019/04/29 09:00:00","2019/04/29 14:00:00","2019/04/10 10:48:56",WDRAWN,"Information Update",822404,60,0,"2019/04/16 17:16:45","HV equipt commissioning",0,,,9001305-OUT1
D,NETWORK,OUTAGEDETAIL,3,822073,PALMSTN,LINE,PO_PM4,"2019/09/02 07:00:00","2019/10/04 16:00:00","2019/04/10 11:22:37",MTLTP,,,20160,20160,"2019/04/11 15:00:05","HV equipt commissioning",0,,,9001303-OUT1
D,NETWORK,OUTAGEDETAIL,3,822073,POATINA,LINE,PO_PM4,"2019/09/02 07:00:00","2019/10/04 16:00:00","2019/04/10 11:22:37",MTLTP,,,20160,20160,"2019/04/11 15:00:05","HV equipt commissioning",0,,,9001303-OUT1
D,NETWORK,OUTAGEDETAIL,3,822075,CBTS,CB,A1TR_HWTS4,"2019/04/30 07:00:00","2019/04/30 16:00:00","2019/04/10 11:39:20",WDRAWN,,,300,0,"2019/04/24 15:17:00","HV equipt maintenance",0,,,1000026303
D,NETWORK,OUTAGEDETAIL,3,822076,TSTS,CB,1CAP_1B_220,"2019/05/01 07:00:00","2019/05/01 16:00:00","2019/04/10 11:40:39",STLTP,,,180,0,"2019/04/29 10:13:58","HV equipt maintenance",0,,,1000026304
D,NETWORK,OUTAGEDETAIL,3,822078,CBTS,TRANS,B2TR,"2019/05/02 08:00:00","2019/05/02 16:00:00","2019/04/10 11:53:42",STLTP,,,60,0,"2019/04/29 12:38:10","Secondary equipt maintenance",1,,,1000026203
D,NETWORK,OUTAGEDETAIL,3,822079,CBTS,TRANS,B2TR,"2019/05/03 08:00:00","2019/05/03 16:00:00","2019/04/10 11:53:42",MTLTP,,,60,0,"2019/04/12 13:06:18","Secondary equipt maintenance",1,,,1000026203
D,NETWORK,OUTAGEDETAIL,3,822080,TUMUT3,LINE,L1,"2019/04/29 13:30:00","2019/05/01 15:00:00","2019/04/10 13:09:33",PDLTP,,,360,360,"2019/04/28 16:07:22","HV equipt maintenance",0,,,TG_530708
D,NETWORK,OUTAGEDETAIL,3,822081,CHAPEL,BUS,7MNS,"2020/01/08 07:00:00","2020/01/08 15:00:00","2019/04/10 13:15:51",MTLTP,,,60,0,"2019/04/11 15:33:54","Secondary equipt maintenance",0,,,9001341-OUT1
D,NETWORK,OUTAGEDETAIL,3,822082,FARRELL,LINE,FA_RC2,"2019/04/30 07:00:00","2019/04/30 15:00:00","2019/04/10 13:16:55",STLTP,,,120,0,"2019/04/23 14:04:35","HV equipt maintenance",0,,,9001313-OUT1
D,NETWORK,OUTAGEDETAIL,3,822082,REECE,LINE,FA_RC2,"2019/04/30 07:00:00","2019/04/30 15:00:00","2019/04/10 13:16:55",STLTP,,,120,0,"2019/04/23 14:04:35","HV equipt maintenance",0,,,9001313-OUT1
D,NETWORK,OUTAGEDETAIL,3,822083,KGTS,LINE,KGTS_WETS_220,"2019/06/21 06:00:00","2019/06/21 15:00:00","2019/04/10 13:44:06",MTLTP,,,120,0,"2019/04/19 19:02:13","HV equipt maintenance",0,,,1000020828
D,NETWORK,OUTAGEDETAIL,3,822083,WETS,LINE,KGTS_WETS_220,"2019/06/21 06:00:00","2019/06/21 15:00:00","2019/04/10 13:44:06",MTLTP,,,120,0,"2019/04/19 19:02:13","HV equipt maintenance",0,,,1000020828
D,NETWORK,OUTAGEDETAIL,3,822084,KGTS,LINE,KGTS_WETS_220,"2019/06/22 06:00:00","2019/06/22 15:00:00","2019/04/10 13:44:06",MTLTP,,,120,0,"2019/04/19 19:03:23","HV equipt maintenance",0,,,1000020828
D,NETWORK,OUTAGEDETAIL,3,822084,WETS,LINE,KGTS_WETS_220,"2019/06/22 06:00:00","2019/06/22 15:00:00","2019/04/10 13:44:06",MTLTP,,,120,0,"2019/04/19 19:03:23","HV equipt maintenance",0,,,1000020828
