C,NEMP.WORLD,P5MIN,AEMO,PUBLIC,2019/05/16,06:45:37,0000000307942207,P5MIN,0000000307942204
I,P5MIN,CASESOLUTION,2,RUN_DATETIME,STARTINTERVAL_DATETIME,INTERVENTION,TOTALOBJECTIVE,NONPHYSICALLOSSES,TOTALAREAGENVIOLATION,TOTALINTERCONNECTORVIOLATION,TOTALGENERICVIOLATION,TOTALRAMPRATEVIOLATION,TOTALUNITMWCAPACITYVIOLATION,TOTAL5MINVIOLATION,TOTALREGVIOLATION,TOTAL6SECVIOLATION,TOTAL60SECVIOLATION,TOTALENERGYCONSTRVIOLATION,TOTALENERGYOFFERVIOLATION,TOTALASPROFILEVIOLATION,TOTALFASTSTARTVIOLATION,LASTCHANGED
D,P5MIN,CASESOLUTION,2,"2019/05/16 06:50:00","2019/05/16 06:50:00",0,3031054626.0740,0,0,0,169.804,0,212,,,,,0,0,0,0,"2019/05/16 06:45:26"
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 06:50:00",S>NIL_NIL_NWMH2,224.19638,0,0,"2019/05/16 06:45:26",,"2019/01/11 00:00:00",1,27
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 06:50:00",S>NIL_NIL_SETX12,385.45649,0,0,"2019/05/16 06:45:26",,"2019/03/14 00:00:00",2,3.956
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 06:50:00",S>NIL_NIL_SGBN,345.59283,0,0,"2019/05/16 06:45:26",,"2019/03/14 00:00:00",2,3.956
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 06:50:00",S>NIL_NIL_SGMYSE-T2,405.60843,0,0,"2019/05/16 06:45:26",,"2019/03/14 00:00:00",2,3.956
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 06:50:00",S>NIL_NWMH1_NWMH2,10000,0,0,"2019/05/16 06:45:26",,"2019/01/11 00:00:00",1,27
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 06:50:00",S>NIL_PL_GENMAX,77.35178,0,0,"2019/05/16 06:45:26",,"2019/01/11 00:00:00",1,0
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 06:50:00",S>NIL_PL_GENMAX_YDMD,103.1516,0,0,"2019/05/16 06:45:26",,"2019/01/11 00:00:00",1,0
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 06:50:00",S>NIL_RBMWP3_RBNW1,10000,0,0,"2019/05/16 06:45:26",,"2019/01/11 00:00:00",1,27
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 06:50:00",S>NIL_RBNW1_RBMWP3,10000,0,0,"2019/05/16 06:45:26",,"2019/01/11 00:00:00",1,27
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 06:50:00",S>NIL_SGBN_SGSE-T2,10000,0,0,"2019/05/16 06:45:26",,"2019/03/14 00:00:00",2,3.956
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 06:50:00",S>NIL_TINO3_TINO4,331.26453,0,0,"2019/05/16 06:45:26",,"2019/03/14 00:00:00",2,-185
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 06:50:00",S>NIL_WEMW4_WTTP,374.05965,0,0,"2019/05/16 06:45:26",,"2019/05/14 00:00:00",1,48.20032
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 06:50:00",S>SETXH1_SETXL2,68.06391,0,0,"2019/05/16 06:45:26",,"2019/05/16 00:00:00",6,-21.62486
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 06:50:00",S>V_NIL_NIL_RBNW,167.53175,0,0,"2019/05/16 06:45:26",,"2019/01/25 00:00:00",1,27
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 06:50:00",S>V_NIL_SEHY,742,0,0,"2019/05/16 06:45:26",,"2016/09/13 00:00:00",1,245.40576
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 06:50:00",S>V_NIL_SETX_SETX,10000,0,0,"2019/05/16 06:45:26",,"2019/05/08 00:00:00",2,0
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 06:50:00",S>V_NIL_SETX_SETX1,178.11861,0,0,"2019/05/16 06:45:26",,"2019/05/08 00:00:00",2,3.956
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 06:50:00",SVML_233,233,0,0,"2019/05/16 06:45:26",,"2014/10/01 00:00:00",1,27
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 06:50:00",SVML_ROC_80,97.52947,0,0,"2019/05/16 06:45:26",,"2016/08/23 00:00:00",1,27
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 06:50:00",S^NIL_PL_MAX,47.72617,0,0,"2019/05/16 06:45:26",,"2017/07/11 00:00:00",1,0
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 06:50:00",S_LB2WF_CONF,198,0,0,"2019/05/16 06:45:26",,"2015/08/07 00:00:00",1,3.956
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 06:50:00",S_NIL_STRENGTH_1,10516,0,0,"2019/05/16 06:45:26",,"2018/12/05 00:00:00",1,415.092
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 06:50:00",S_NIL_STRENGTH_2,1773.11007,0,0,"2019/05/16 06:45:26",,"2018/11/26 00:00:00",1,169.68624
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 06:50:00",S_V_NIL_ROCOF,1273.80002,0,0,"2019/05/16 06:45:26",,"2019/01/03 00:00:00",1,245.40576
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 06:50:00",T::T_NIL_1,739.74709,0,0,"2019/05/16 06:45:26",,"2014/07/31 00:00:00",1,439.22905
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 06:50:00",T::T_NIL_2,10695.70855,0,0,"2019/05/16 06:45:26",,"2014/07/31 00:00:00",1,447.106
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 06:50:00",T::T_NIL_3,812.7717,0,0,"2019/05/16 06:45:26",,"2014/07/31 00:00:00",1,617.73748
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 06:50:00",T::T_NIL_4,10943.61592,0,0,"2019/05/16 06:45:26",,"2014/07/31 00:00:00",1,597.27351
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 06:50:00",T:T_LIPM_1,-399.90656,0,0,"2019/05/16 06:45:26",,"2013/08/21 00:00:00",1,-663.46089
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 06:50:00",T:T_LIPM_2,536.99047,0,0,"2019/05/16 06:45:26",,"2013/08/21 00:00:00",1,356.55254
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 06:50:00",T>>T_NIL_BL_EXP_3F,11141.2179,0,0,"2019/05/16 06:45:26",,"2017/07/17 00:00:00",1,523.91867
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 06:50:00",T>>T_NIL_BL_EXP_3G,11303.36154,0,0,"2019/05/16 06:45:26",,"2017/07/17 00:00:00",1,353.76033
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 06:50:00",T>>T_NIL_BL_EXP_3H,11603.57602,0,0,"2019/05/16 06:45:26",,"2017/07/17 00:00:00",1,633.13751
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 06:50:00",T>>T_NIL_BL_EXP_4E,10399.10127,0,0,"2019/05/16 06:45:26",,"2016/07/26 00:00:00",1,1.58226
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 06:50:00",T>>T_NIL_BL_EXP_4F,10367.29518,0,0,"2019/05/16 06:45:26",,"2016/06/16 00:00:00",1,-8.39196
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 06:50:00",T>>T_NIL_BL_EXP_5F,21170.37061,0,0,"2019/05/16 06:45:26",,"2017/07/17 00:00:00",1,579.92828
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 06:50:00",T>>T_NIL_BL_EXP_5G,11406.59072,0,0,"2019/05/16 06:45:26",,"2017/07/17 00:00:00",1,437.30417
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 06:50:00",T>>T_NIL_BL_EXP_5H,11609.83847,0,0,"2019/05/16 06:45:26",,"2017/07/17 00:00:00",1,686.58832
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 06:50:00",T>>T_NIL_BL_EXP_6E,21065.3515,0,0,"2019/05/16 06:45:26",,"2017/07/17 00:00:00",1,718.44794
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 06:50:00",T>>T_NIL_BL_EXP_6F,21114.78706,0,0,"2019/05/16 06:45:26",,"2017/07/17 00:00:00",1,550.1999
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 06:50:00",T>>T_NIL_BL_EXP_7C,20556.82217,0,0,"2019/05/16 06:45:26",,"2017/07/17 00:00:00",1,365.2
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 06:50:00",T>T_LIPM_110_2A,-379.07259,0,0,"2019/05/16 06:45:26",,"2019/04/24 00:00:00",2,-480.71817
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 06:50:00",T>T_LIPM_110_2B,528.00285,0,0,"2019/05/16 06:45:26",,"2019/04/24 00:00:00",2,480.71817
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 06:50:00",T>T_LIPM_110_3_1,334.62203,0,0,"2019/05/16 06:45:26",,"2019/04/24 00:00:00",2,180.30655
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 06:50:00",T>T_LIPM_110_5,-82.00536,0,0,"2019/05/16 06:45:26",,"2019/04/24 00:00:00",2,-361.64277
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 06:50:00",T>T_NIL_110_4,235.80425,0,0,"2019/05/16 06:45:26",,"2019/01/11 00:00:00",1,-50.88415
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 06:50:00",T>T_NIL_110_5,370.55157,0,0,"2019/05/16 06:45:26",,"2019/01/11 00:00:00",1,50.88415
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 06:50:00",T>T_NIL_BL_110_18_1,323.00947,0,0,"2019/05/16 06:45:26",,"2019/01/11 00:00:00",1,165.23006
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 06:50:00",T>T_NIL_BL_110_8,280.30785,0,0,"2019/05/16 06:45:26",,"2019/01/11 00:00:00",1,118.98452
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 06:50:00",T>T_NIL_BL_220_6B,886.42113,0,0,"2019/05/16 06:45:26",,"2019/01/11 00:00:00",1,349.20491
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 06:50:00",T>T_NIL_BL_3A,1582.12959,0,0,"2019/05/16 06:45:26",,"2019/01/11 00:00:00",1,629.76576
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 06:50:00",T>T_NIL_BL_3B,1581.46981,0,0,"2019/05/16 06:45:26",,"2019/01/11 00:00:00",1,629.76576
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 06:50:00",T>T_NIL_BL_3C,11187.6545,0,0,"2019/05/16 06:45:26",,"2017/07/17 00:00:00",1,632.11061
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 06:50:00",T>T_NIL_BL_3D,11350.66718,0,0,"2019/05/16 06:45:26",,"2017/07/17 00:00:00",1,463.29555
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 06:50:00",T>T_NIL_BL_3E,11649.9778,0,0,"2019/05/16 06:45:26",,"2017/07/17 00:00:00",1,741.61895
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 06:50:00",T>T_NIL_BL_4A,589.9911,0,0,"2019/05/16 06:45:26",,"2019/01/11 00:00:00",1,122.97739
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 06:50:00",T>T_NIL_BL_4B,590.18211,0,0,"2019/05/16 06:45:26",,"2019/01/11 00:00:00",1,122.97739
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 06:50:00",T>T_NIL_BL_4C,10765.7133,0,0,"2019/05/16 06:45:26",,"2016/07/26 00:00:00",1,200.14381
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 06:50:00",T>T_NIL_BL_4D,10933.27435,0,0,"2019/05/16 06:45:26",,"2016/07/26 00:00:00",1,242.08163
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 06:50:00",T>T_NIL_BL_5A,1567.85988,0,0,"2019/05/16 06:45:26",,"2019/01/11 00:00:00",1,685.28832
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 06:50:00",T>T_NIL_BL_5B,1566.94267,0,0,"2019/05/16 06:45:26",,"2019/01/11 00:00:00",1,685.28832
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 06:50:00",T>T_NIL_BL_5C,11215.28771,0,0,"2019/05/16 06:45:26",,"2017/07/17 00:00:00",1,685.27154
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 06:50:00",T>T_NIL_BL_5D,11456.59601,0,0,"2019/05/16 06:45:26",,"2017/07/17 00:00:00",1,553.10417
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 06:50:00",T>T_NIL_BL_5E,11655.82654,0,0,"2019/05/16 06:45:26",,"2017/07/17 00:00:00",1,794.03914
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 06:50:00",T>T_NIL_BL_6A,1484.15971,0,0,"2019/05/16 06:45:26",,"2019/01/11 00:00:00",1,834.2414
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 06:50:00",T>T_NIL_BL_6B,1483.09404,0,0,"2019/05/16 06:45:26",,"2019/01/11 00:00:00",1,834.2414
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 06:50:00",T>T_NIL_BL_6C,11115.36396,0,0,"2019/05/16 06:45:26",,"2017/07/17 00:00:00",1,431.24794
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 06:50:00",T>T_NIL_BL_6D,11163.77705,0,0,"2019/05/16 06:45:26",,"2017/07/17 00:00:00",1,262.9999
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 06:50:00",T>T_NIL_BL_IMP_2B,893.22328,0,0,"2019/05/16 06:45:26",,"2019/01/11 00:00:00",1,312.34429
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 06:50:00",T>T_NIL_BL_IMP_3F,1208.1052,0,0,"2019/05/16 06:45:26",,"2019/01/11 00:00:00",1,629.79038
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 06:50:00",T>T_NIL_BL_IMP_3FF,1207.67267,0,0,"2019/05/16 06:45:26",,"2019/01/11 00:00:00",1,629.79038
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 06:50:00",T>T_NIL_BL_IMP_3G,1364.77879,0,0,"2019/05/16 06:45:26",,"2019/01/11 00:00:00",1,461.3007
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 06:50:00",T>T_NIL_BL_IMP_3H,1683.79562,0,0,"2019/05/16 06:45:26",,"2019/01/11 00:00:00",1,739.3095
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 06:50:00",T>T_NIL_BL_IMP_4E,463.25464,0,0,"2019/05/16 06:45:26",,"2019/01/11 00:00:00",1,122.97419
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 06:50:00",T>T_NIL_BL_IMP_4EE,463.39806,0,0,"2019/05/16 06:45:26",,"2019/01/11 00:00:00",1,122.97419
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 06:50:00",T>T_NIL_BL_IMP_4F,432.70855,0,0,"2019/05/16 06:45:26",,"2019/01/11 00:00:00",1,113.57034
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 06:50:00",T>T_NIL_BL_IMP_5F,1235.34173,0,0,"2019/05/16 06:45:26",,"2019/01/11 00:00:00",1,685.27154
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 06:50:00",T>T_NIL_BL_IMP_5FF,1234.74519,0,0,"2019/05/16 06:45:26",,"2019/01/11 00:00:00",1,685.27154
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 06:50:00",T>T_NIL_BL_IMP_5G,1465.83289,0,0,"2019/05/16 06:45:26",,"2019/01/11 00:00:00",1,553.10417
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 06:50:00",T>T_NIL_BL_IMP_5H,1683.37563,0,0,"2019/05/16 06:45:26",,"2019/01/11 00:00:00",1,794.37209
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 06:50:00",T>T_NIL_BL_IMP_6E,1123.91295,0,0,"2019/05/16 06:45:26",,"2019/01/11 00:00:00",1,834.24794
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 06:50:00",T>T_NIL_BL_IMP_6EE,1123.91295,0,0,"2019/05/16 06:45:26",,"2019/01/11 00:00:00",1,834.24794
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 06:50:00",T>T_NIL_BL_IMP_6F,1179.1378,0,0,"2019/05/16 06:45:26",,"2019/01/11 00:00:00",1,665.9999
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 06:50:00",T>T_NIL_BL_IMP_7C,616.47196,0,0,"2019/05/16 06:45:26",,"2019/01/11 00:00:00",1,481
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 06:50:00",T>T_NIL_BL_IMP_7CC,615.98322,0,0,"2019/05/16 06:45:26",,"2019/01/11 00:00:00",1,481
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 06:50:00",T>T_NIL_BL_IMP_8B,1010.88567,0,0,"2019/05/16 06:45:26",,"2019/01/11 00:00:00",1,417.68808
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 06:50:00",T>T_NIL_BL_IMP_8C,54.98347,0,0,"2019/05/16 06:45:26",,"2019/01/11 00:00:00",1,-417.68808
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 06:50:00",T>T_NIL_NCSPS5_3F,11267.64828,0,0,"2019/05/16 06:45:26",,"2019/01/11 00:00:00",1,629.79038
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 06:50:00",T>T_NIL_NCSPS5_3FF,11267.64828,0,0,"2019/05/16 06:45:26",,"2019/01/11 00:00:00",1,629.79038
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 06:50:00",T>T_NIL_NCSPS5_3G,11440.61823,0,0,"2019/05/16 06:45:26",,"2019/01/11 00:00:00",1,461.3007
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 06:50:00",T>T_NIL_NCSPS5_3H,11780.06686,0,0,"2019/05/16 06:45:26",,"2019/01/11 00:00:00",1,739.3095
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 06:50:00",T>T_NIL_NCSPS5_7C,10659.35426,0,0,"2019/05/16 06:45:26",,"2019/01/11 00:00:00",1,481
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 06:50:00",T>T_NIL_TOV_5F,11488.31731,0,0,"2019/05/16 06:45:26",,"2019/01/11 00:00:00",1,685.27154
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 06:50:00",T>T_NIL_TOV_5FF,11488.31731,0,0,"2019/05/16 06:45:26",,"2019/01/11 00:00:00",1,685.27154
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 06:50:00",TVBL_ROC,115.8,-90.48978,0,"2019/05/16 06:45:26",,"2014/01/15 00:00:00",1,115.8
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 06:50:00",T^T_LIPM_1,-134.65332,0,0,"2019/05/16 06:45:26",,"2017/07/05 00:00:00",1,-263.49299
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 06:50:00",T^T_NIL_BL_1,11658.52367,0,0,"2019/05/16 06:45:26",,"2017/07/05 00:00:00",1,172.41415
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 06:50:00",T^T_NIL_BL_2,12623.41088,0,0,"2019/05/16 06:45:26",,"2017/07/05 00:00:00",1,-255.46589
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 06:50:00",T^T_NIL_BL_4,1943.42634,0,0,"2019/05/16 06:45:26",,"2017/07/05 00:00:00",1,-266.55003
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 06:50:00",T^T_NIL_BL_5,933.93621,0,0,"2019/05/16 06:45:26",,"2017/07/05 00:00:00",1,-248.18809
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 06:50:00",T^T_NIL_BL_6,201.16241,0,0,"2019/05/16 06:45:26",,"2017/07/05 00:00:00",1,-163.92478
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 06:50:00",T^T_NIL_BL_7,1099.83666,0,0,"2019/05/16 06:45:26",,"2017/07/05 00:00:00",1,-241.02705
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 06:50:00",T^V_LIPM_BL_6,621.7701,0,0,"2019/05/16 06:45:26",,"2013/08/21 00:00:00",1,115.8
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 06:50:00",T^V_NIL_10,10679.11255,0,0,"2019/05/16 06:45:26",,"2017/10/10 00:00:00",1,115.8
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 06:50:00",T^V_NIL_11,10473.52916,0,0,"2019/05/16 06:45:26",,"2019/01/25 00:00:00",1,136.96509
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 06:50:00",T^V_NIL_8,10272.02814,0,0,"2019/05/16 06:45:26",,"2018/05/31 00:00:00",1,89.15611
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 06:50:00",T^V_NIL_9,594,0,0,"2019/05/16 06:45:26",,"2015/09/29 00:00:00",1,115.8
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 06:50:00",T^V_NIL_BL_6,639.02524,0,0,"2019/05/16 06:45:26",,"2013/08/21 00:00:00",1,115.8
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 06:50:00",T_LIPM1_SLOAD_1_N-2,518.99319,0,0,"2019/05/16 06:45:26",,"2019/05/10 00:00:00",1,480.71817
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 06:50:00",T_ROCOF_1,754.57827,0,0,"2019/05/16 06:45:26",,"2014/07/31 00:00:00",1,-65.40024
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 06:50:00",T_ROCOF_2,10777.98235,0,0,"2019/05/16 06:45:26",,"2014/07/31 00:00:00",1,-102.45086
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 06:50:00",T_ROCOF_3,11584.92699,0,0,"2019/05/16 06:45:26",,"2014/01/09 00:00:00",1,-94.414
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 06:50:00",T_V_NIL_BL1,200,0,0,"2019/05/16 06:45:26",,"2008/05/26 00:00:00",1,115.8
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 06:50:00",T_V_NIL_FCSPS,500.80237,0,0,"2019/05/16 06:45:26",,"2013/08/21 00:00:00",1,115.8
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 06:50:00",V::N_NIL_Q1,20041.11317,0,0,"2019/05/16 06:45:26",,"2019/05/01 00:00:00",1,-1284.85971
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 06:50:00",V::N_NIL_Q2,10041.11317,0,0,"2019/05/16 06:45:26",,"2019/05/01 00:00:00",1,-1122.71371
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 06:50:00",V::N_NIL_S,831.9699,0,0,"2019/05/16 06:45:26",,"2019/05/01 00:00:00",1,-380.69847
